	score	l_child_score	r_child_score	phrase_length	pred_score	pred_phrase_length
18710	2	2	2	3	3	3
18711	2	3	3	1	2	1
18712	4	4	2	7	4	7
18713	2	2	2	1	2	1
18714	2	2	2	1	2	1
18715	4	2	4	5	4	5
18716	2	3	2	1	2	1
18717	4	4	2	4	4	4
18718	4	2	4	2	4	2
18719	2	2	3	1	2	1
18720	4	4	2	1	4	1
18721	4	2	4	26	3	26
18722	4	3	1	25	3	25
18723	3	2	4	5	3	5
18724	1	2	2	19	1	19
18725	2	2	2	4	2	4
18726	2	2	2	18	1	18
18727	2	1	2	3	2	3
18728	2	2	2	2	2	2
18729	2	2	2	15	1	15
18730	2	2	3	2	2	2
18731	2	2	2	1	2	1
18732	2	2	3	1	2	1
18733	2	2	2	13	1	13
18734	2	2	2	1	2	1
18735	2	3	2	12	1	12
18736	2	2	3	11	1	11
18737	3	2	2	10	1	10
18738	2	2	3	9	1	9
18739	3	2	2	8	3	8
18740	2	2	1	4	1	4
18741	2	2	3	3	3	3
18742	1	2	1	3	1	3
18743	3	2	3	2	3	2
18744	2	2	2	2	2	2
18745	3	3	2	1	3	1
18746	2	2	2	1	2	1
18747	3	2	4	26	3	26
18748	4	4	2	25	3	25
18749	4	2	4	24	3	24
18750	4	4	2	23	3	23
18751	4	3	2	12	3	12
18752	2	2	2	10	3	10
18753	3	4	2	11	3	11
18754	2	2	2	1	3	1
18755	2	2	2	8	2	8
18756	4	2	3	2	4	2
18757	2	2	2	8	2	8
18758	2	2	2	7	2	7
18759	3	4	2	1	4	1
18760	2	2	2	7	2	7
18761	2	2	2	2	2	2
18762	2	2	2	4	2	4
18763	2	2	2	6	2	6
18764	2	2	2	1	2	1
18765	2	2	2	3	2	3
18766	2	2	2	2	2	2
18767	2	2	1	3	2	3
18768	2	3	2	2	2	2
18769	2	2	2	1	2	1
18770	1	2	2	2	2	2
18771	2	2	2	1	2	1
18772	2	3	1	1	2	1
18773	4	3	2	16	1	16
18774	3	4	2	15	1	15
18775	4	3	2	8	1	8
18776	2	2	2	6	2	6
18777	3	2	3	7	1	7
18778	2	2	2	5	2	5
18779	2	1	2	2	2	2
18780	3	2	3	4	2	4
18781	2	2	1	4	2	4
18782	2	2	3	1	2	1
18783	3	3	2	3	1	3
18784	1	2	2	3	2	3
18785	2	2	2	2	1	2
18786	2	2	2	2	2	2
18787	2	3	1	1	2	1
18788	2	2	2	1	2	1
18789	3	4	3	15	1	15
18790	3	2	2	14	1	14
18791	2	2	2	13	2	13
18792	2	1	2	12	2	12
18793	1	2	2	1	3	1
18794	2	2	2	10	2	10
18795	2	2	2	9	2	9
18796	2	2	1	3	2	3
18797	2	2	2	5	2	5
18798	1	2	2	2	2	2
18799	2	2	2	4	2	4
18800	2	2	2	1	2	1
18801	2	2	2	3	2	3
18802	2	2	2	2	2	2
18803	2	2	2	1	2	1
18804	2	3	3	22	3	22
18805	3	2	3	11	3	11
18806	3	2	2	10	3	10
18807	3	2	3	10	3	10
18808	2	2	3	9	3	9
18809	2	2	2	5	2	5
18810	3	2	3	4	3	4
18811	2	2	3	1	2	1
18812	3	3	2	7	3	7
18813	2	2	2	4	2	4
18814	2	2	2	1	2	1
18815	3	3	1	2	3	2
18816	3	2	2	6	3	6
18817	2	2	2	2	2	2
18818	2	2	2	1	2	1
18819	3	4	2	1	3	1
18820	2	2	3	5	3	5
18821	2	3	2	1	2	1
18822	3	3	0	4	3	4
18823	3	4	2	2	3	2
18824	0	2	0	1	1	1
18825	4	3	3	1	3	1
18826	3	2	2	9	3	9
18827	2	3	2	8	3	8
18828	3	2	3	7	3	7
18829	3	3	2	6	3	6
18830	3	2	3	4	3	4
18831	2	2	2	1	2	1
18832	3	3	2	3	3	3
18833	3	2	2	2	3	2
18834	2	3	2	1	3	1
18835	3	2	4	17	3	17
18836	4	2	4	16	3	16
18837	4	3	4	15	3	15
18838	3	3	2	4	3	4
18839	4	2	3	10	3	10
18840	2	2	3	3	2	3
18841	3	3	4	9	3	9
18842	3	2	3	2	2	2
18843	3	2	2	2	3	2
18844	4	4	2	6	3	6
18845	2	2	2	1	2	1
18846	2	2	2	1	2	1
18847	4	2	4	5	3	5
18848	4	4	3	4	3	4
18849	4	2	3	2	3	2
18850	3	2	4	1	3	1
18851	3	2	2	1	3	1
18852	2	1	3	23	2	23
18853	1	0	2	7	2	7
18854	3	3	2	15	3	15
18855	0	2	0	1	2	1
18856	2	2	2	5	2	5
18857	3	2	3	14	3	14
18858	2	2	2	4	2	4
18859	3	2	3	13	2	13
18860	2	2	2	3	2	3
18861	3	3	2	12	3	12
18862	2	2	2	2	2	2
18863	3	2	3	7	3	7
18864	2	2	1	4	2	4
18865	2	2	2	1	2	1
18866	3	2	3	6	2	6
18867	1	2	2	3	2	3
18868	3	2	2	5	2	5
18869	2	2	2	1	2	1
18870	2	2	2	1	2	1
18871	2	2	3	1	2	1
18872	2	2	2	3	2	3
18873	2	2	2	2	2	2
18874	2	2	2	1	2	1
18875	1	2	1	18	1	18
18876	2	1	3	6	1	6
18877	1	2	1	11	1	11
18878	1	1	2	3	1	3
18879	3	3	2	2	3	2
18880	1	2	2	10	1	10
18881	1	2	1	2	1	2
18882	2	2	2	1	2	1
18883	2	2	1	9	2	9
18884	1	2	2	1	1	1
18885	1	1	1	8	1	8
18886	1	2	1	3	2	3
18887	1	2	2	4	2	4
18888	1	2	2	2	2	2
18889	2	2	2	3	2	3
18890	2	2	2	1	2	1
18891	2	2	2	2	2	2
18892	2	2	2	1	2	1
18893	1	2	3	12	3	12
18894	3	2	2	11	3	11
18895	2	2	2	10	3	10
18896	2	3	2	9	3	9
18897	3	2	2	8	2	8
18898	2	2	1	7	2	7
18899	2	2	2	3	3	3
18900	1	2	3	3	2	3
18901	2	2	2	2	2	2
18902	3	2	2	2	2	2
18903	2	2	2	1	2	1
18904	2	2	2	1	2	1
18905	4	2	4	22	3	22
18906	4	2	4	21	3	21
18907	4	3	2	20	3	20
18908	3	2	4	19	2	19
18909	4	2	3	18	3	18
18910	2	2	2	7	2	7
18911	3	2	3	10	3	10
18912	2	2	2	6	2	6
18913	3	3	4	9	3	9
18914	2	2	2	2	2	2
18915	2	2	2	3	2	3
18916	3	2	2	5	2	5
18917	4	2	4	3	3	3
18918	2	2	2	1	2	1
18919	2	2	2	1	2	1
18920	2	2	2	1	2	1
18921	2	2	3	4	2	4
18922	4	2	3	2	4	2
18923	3	2	2	3	2	3
18924	3	3	2	1	3	1
18925	2	2	2	2	2	2
18926	2	3	2	1	2	1
18927	3	1	3	29	1	29
18928	1	2	2	2	2	2
18929	3	3	2	26	1	26
18930	2	2	2	1	2	1
18931	3	2	3	25	3	25
18932	2	2	2	4	2	4
18933	3	2	3	20	3	20
18934	2	2	2	3	2	3
18935	2	2	2	2	2	2
18936	3	2	3	17	2	17
18937	2	2	2	1	2	1
18938	2	2	2	1	2	1
18939	2	2	2	1	2	1
18940	3	2	3	16	3	16
18941	2	2	2	1	2	1
18942	3	2	2	14	3	14
18943	2	2	2	13	2	13
18944	2	2	2	12	2	12
18945	2	2	2	5	2	5
18946	2	2	2	6	2	6
18947	2	3	2	4	2	4
18948	2	2	2	5	2	5
18949	2	2	2	3	2	3
18950	2	2	2	4	2	4
18951	2	2	3	2	2	2
18952	2	2	2	3	2	3
18953	3	2	2	1	2	1
18954	2	2	2	2	2	2
18955	2	2	2	1	2	1
18956	4	4	3	17	3	17
18957	4	3	3	10	3	10
18958	3	2	3	6	2	6
18959	3	3	3	5	3	5
18960	3	2	2	4	2	4
18961	3	2	3	5	3	5
18962	3	2	3	4	3	4
18963	2	2	2	3	2	3
18964	3	3	2	4	3	4
18965	3	3	2	3	3	3
18966	2	2	2	2	2	2
18967	3	2	3	3	2	3
18968	2	2	2	2	2	2
18969	2	2	2	1	2	1
18970	3	2	2	2	2	2
18971	2	2	2	1	3	1
18972	2	2	2	1	2	1
18973	4	2	4	24	1	24
18974	4	4	2	23	3	23
18975	4	2	4	22	2	22
18976	4	2	4	21	2	21
18977	4	2	4	20	2	20
18978	4	4	4	19	3	19
18979	4	4	2	11	2	11
18980	4	2	3	7	3	7
18981	4	4	2	8	2	8
18982	2	2	2	2	2	2
18983	2	3	2	1	2	1
18984	3	2	4	5	3	5
18985	4	3	3	7	2	7
18986	2	3	2	1	2	1
18987	4	3	2	4	3	4
18988	3	2	2	6	2	6
18989	3	2	3	1	3	1
18990	2	2	3	2	2	2
18991	2	2	3	1	2	1
18992	2	2	2	4	2	4
18993	3	2	2	1	3	1
18994	2	2	2	3	2	3
18995	2	2	2	2	2	2
18996	2	3	2	1	2	1
18997	4	3	2	47	1	47
18998	3	1	2	46	2	46
18999	2	2	3	45	2	45
19000	3	2	3	44	2	44
19001	3	2	2	43	2	43
19002	2	2	2	4	2	4
19003	2	2	3	38	2	38
19004	2	2	2	3	2	3
19005	3	2	3	37	3	37
19006	2	2	2	1	2	1
19007	2	2	2	1	2	1
19008	3	2	3	36	3	36
19009	3	2	2	35	3	35
19010	2	2	3	34	3	34
19011	3	2	3	33	3	33
19012	2	2	2	2	2	2
19013	3	2	3	30	3	30
19014	2	2	2	1	2	1
19015	3	2	4	29	3	29
19016	2	2	2	1	2	1
19017	4	2	3	27	3	27
19018	3	3	3	26	3	26
19019	3	2	2	1	3	1
19020	3	2	3	24	3	24
19021	3	2	3	23	3	23
19022	2	2	2	1	2	1
19023	3	2	3	21	3	21
19024	3	3	2	20	3	20
19025	3	2	3	12	3	12
19026	2	2	2	7	2	7
19027	3	3	3	11	3	11
19028	2	2	2	6	2	6
19029	3	2	3	10	3	10
19030	2	2	2	5	2	5
19031	3	4	2	9	3	9
19032	2	2	2	4	2	4
19033	4	2	2	3	2	3
19034	2	2	2	5	3	5
19035	2	2	2	3	2	3
19036	2	2	2	2	3	2
19037	2	3	2	2	3	2
19038	2	2	2	2	2	2
19039	2	2	2	2	2	2
19040	2	2	3	1	2	1
19041	2	3	3	1	3	1
19042	2	2	2	1	2	1
19043	2	2	2	1	2	1
19044	1	2	2	14	1	14
19045	2	2	0	13	1	13
19046	2	4	2	2	2	2
19047	0	2	2	10	1	10
19048	4	3	2	1	3	1
19049	2	2	1	9	1	9
19050	1	2	2	8	1	8
19051	2	1	2	1	2	1
19052	2	2	2	6	2	6
19053	2	3	2	5	2	5
19054	2	2	2	4	2	4
19055	2	2	2	3	2	3
19056	2	2	2	2	2	2
19057	2	2	2	1	2	1
19058	2	4	2	23	3	23
19059	4	4	4	22	4	22
19060	4	4	2	10	3	10
19061	4	3	2	11	4	11
19062	4	3	2	9	3	9
19063	3	2	3	6	3	6
19064	2	2	4	4	4	4
19065	3	2	4	3	4	3
19066	2	2	3	5	2	5
19067	2	2	3	1	2	1
19068	3	2	3	4	3	4
19069	4	2	3	3	3	3
19070	4	4	2	2	4	2
19071	3	2	2	4	3	4
19072	3	3	2	3	3	3
19073	2	2	2	1	2	1
19074	3	2	4	1	3	1
19075	2	3	2	1	2	1
19076	2	2	3	2	3	2
19077	2	2	2	1	3	1
19078	3	2	2	2	3	2
19079	3	2	3	1	3	1
19080	2	2	2	1	2	1
19081	4	4	2	8	3	8
19082	4	4	2	7	3	7
19083	4	2	3	2	3	2
19084	2	2	2	4	1	4
19085	3	3	2	1	3	1
19086	2	2	1	3	1	3
19087	1	2	2	2	1	2
19088	2	2	2	1	1	1
19089	2	2	4	22	3	22
19090	2	2	1	14	2	14
19091	4	2	2	7	3	7
19092	1	2	3	13	3	13
19093	2	2	3	6	3	6
19094	2	2	2	3	2	3
19095	3	2	3	9	2	9
19096	3	4	2	5	3	5
19097	2	2	2	1	2	1
19098	2	2	2	1	2	1
19099	3	2	4	8	3	8
19100	4	2	4	4	3	4
19101	2	2	2	1	2	1
19102	4	2	4	6	3	6
19103	4	2	3	3	3	3
19104	4	3	2	5	3	5
19105	3	2	3	2	3	2
19106	3	2	3	2	3	2
19107	2	2	2	2	2	2
19108	3	2	4	1	3	1
19109	3	3	2	1	3	1
19110	2	2	2	1	2	1
19111	0	2	1	7	1	7
19112	1	2	2	6	2	6
19113	2	2	2	5	2	5
19114	2	2	2	2	2	2
19115	2	2	3	2	2	2
19116	2	2	3	1	2	1
19117	3	2	2	1	1	1
19118	4	3	3	11	3	11
19119	3	3	2	2	2	2
19120	3	3	2	8	3	8
19121	3	3	2	1	2	1
19122	3	2	3	7	3	7
19123	3	2	4	6	3	6
19124	4	2	3	5	3	5
19125	2	2	2	2	2	2
19126	3	2	3	2	3	2
19127	2	2	2	1	2	1
19128	3	2	4	1	3	1
19129	3	4	2	13	2	13
19130	4	4	2	12	2	12
19131	4	2	3	9	2	9
19132	2	2	2	2	2	2
19133	3	2	4	8	2	8
19134	2	2	2	1	2	1
19135	4	3	4	7	2	7
19136	3	2	2	3	2	3
19137	4	3	2	3	2	3
19138	2	2	4	2	2	2
19139	3	1	4	1	1	1
19140	2	2	2	1	2	1
19141	4	2	2	1	2	1
19142	4	3	3	22	3	22
19143	3	2	2	2	2	2
19144	3	4	2	19	3	19
19145	2	2	1	1	2	1
19146	4	4	4	18	3	18
19147	4	4	2	6	3	6
19148	4	2	3	11	1	11
19149	4	3	4	5	3	5
19150	3	2	4	10	1	10
19151	3	2	3	1	3	1
19152	4	2	3	3	3	3
19153	4	3	2	9	1	9
19154	3	2	4	2	3	2
19155	3	4	2	2	3	2
19156	2	2	2	6	2	6
19157	4	3	3	1	3	1
19158	4	4	3	1	4	1
19159	2	2	2	5	2	5
19160	2	2	2	1	2	1
19161	2	2	2	3	2	3
19162	2	2	2	2	2	2
19163	2	2	2	1	2	1
19164	4	2	3	21	3	21
19165	3	3	2	20	3	20
19166	3	2	3	19	3	19
19167	3	2	3	18	3	18
19168	3	4	2	17	3	17
19169	2	2	3	16	2	16
19170	3	2	2	15	3	15
19171	2	2	2	14	3	14
19172	2	2	2	13	3	13
19173	2	2	2	12	2	12
19174	2	2	3	11	3	11
19175	2	2	2	1	2	1
19176	3	2	3	9	3	9
19177	3	2	2	8	3	8
19178	2	2	2	6	3	6
19179	2	2	2	1	2	1
19180	2	2	2	5	2	5
19181	2	2	2	3	2	3
19182	2	2	2	1	2	1
19183	2	3	2	2	2	2
19184	2	3	2	1	2	1
19185	4	3	4	11	3	11
19186	3	2	3	4	3	4
19187	4	2	4	6	3	6
19188	3	2	3	3	3	3
19189	4	2	4	5	3	5
19190	3	4	2	2	3	2
19191	4	4	2	4	3	4
19192	2	2	2	1	2	1
19193	4	2	3	3	3	3
19194	3	4	2	2	3	2
19195	2	2	2	1	2	1
19196	1	2	2	28	3	28
19197	2	2	1	2	1	2
19198	2	2	3	25	3	25
19199	2	2	2	1	2	1
19200	3	2	2	24	3	24
19201	2	1	2	2	2	2
19202	2	2	2	21	3	21
19203	2	2	3	1	2	1
19204	2	2	1	20	3	20
19205	1	1	2	19	3	19
19206	1	1	2	4	3	4
19207	2	2	1	14	3	14
19208	1	2	1	3	3	3
19209	1	2	2	13	3	13
19210	1	2	2	2	3	2
19211	2	2	1	12	3	12
19212	2	2	2	1	1	1
19213	2	2	2	10	3	10
19214	1	1	1	1	2	1
19215	2	2	2	9	3	9
19216	2	3	2	7	3	7
19217	2	2	2	1	2	1
19218	3	3	2	6	3	6
19219	3	2	2	3	3	3
19220	2	2	2	2	2	2
19221	2	3	0	2	3	2
19222	2	3	2	1	2	1
19223	3	3	2	1	3	1
19224	2	3	2	14	3	14
19225	3	3	2	13	3	13
19226	3	3	2	9	3	9
19227	2	1	3	3	3	3
19228	3	3	2	8	3	8
19229	1	2	2	1	1	1
19230	3	2	4	1	3	1
19231	3	2	3	7	3	7
19232	2	2	2	1	2	1
19233	3	2	3	5	3	5
19234	3	2	3	4	3	4
19235	3	3	2	3	3	3
19236	3	3	2	2	3	2
19237	2	2	3	1	3	1
19238	2	2	2	3	2	3
19239	2	2	2	2	2	2
19240	2	2	2	1	2	1
19241	3	2	3	5	2	5
19242	3	3	2	4	3	4
19243	3	2	3	3	2	3
19244	3	2	2	2	2	2
19245	2	2	2	1	2	1
19246	3	2	3	23	3	23
19247	2	2	2	4	2	4
19248	3	2	3	18	3	18
19249	2	2	2	3	2	3
19250	3	4	2	17	3	17
19251	2	2	2	2	2	2
19252	4	3	2	16	3	16
19253	2	2	2	1	2	1
19254	3	4	2	7	3	7
19255	2	2	3	8	1	8
19256	4	3	2	6	3	6
19257	3	2	3	7	1	7
19258	3	2	3	5	3	5
19259	3	4	2	6	1	6
19260	2	2	2	1	2	1
19261	3	2	3	3	3	3
19262	4	2	3	1	3	1
19263	2	2	2	4	1	4
19264	3	4	2	2	3	2
19265	2	2	2	3	1	3
19266	4	4	2	1	3	1
19267	2	2	2	2	2	2
19268	2	1	2	1	2	1
19269	4	2	4	10	3	10
19270	4	3	2	9	3	9
19271	3	2	3	8	3	8
19272	2	2	2	5	2	5
19273	3	2	3	2	4	2
19274	2	2	2	4	2	4
19275	3	4	3	1	3	1
19276	2	2	2	1	2	1
19277	2	2	2	2	2	2
19278	2	2	2	1	2	1
19279	3	2	3	26	3	26
19280	3	3	2	25	3	25
19281	3	3	4	24	3	24
19282	3	3	2	17	3	17
19283	4	2	3	6	3	6
19284	3	3	3	16	3	16
19285	3	2	2	5	3	5
19286	3	3	2	11	1	11
19287	3	2	2	4	3	4
19288	2	2	3	4	3	4
19289	3	2	2	10	1	10
19290	2	1	2	3	3	3
19291	3	3	3	3	3	3
19292	2	3	2	9	1	9
19293	2	2	2	2	2	2
19294	3	2	2	1	3	1
19295	3	2	2	1	3	1
19296	3	2	3	3	2	3
19297	2	2	2	5	1	5
19298	2	2	2	1	2	1
19299	3	3	2	2	2	2
19300	2	2	2	4	2	4
19301	3	2	2	1	3	1
19302	2	2	2	3	2	3
19303	2	2	2	2	1	2
19304	2	2	2	1	1	1
19305	3	2	3	21	3	21
19306	2	2	2	8	2	8
19307	3	2	4	12	3	12
19308	2	2	2	7	2	7
19309	4	2	3	11	3	11
19310	2	2	2	6	2	6
19311	3	2	3	10	3	10
19312	2	2	2	1	2	1
19313	2	2	2	4	2	4
19314	3	3	2	9	3	9
19315	2	2	1	3	2	3
19316	3	2	2	8	3	8
19317	2	2	2	1	2	1
19318	1	2	2	1	2	1
19319	2	2	2	4	2	4
19320	2	2	2	3	3	3
19321	2	2	2	3	2	3
19322	2	2	3	2	3	2
19323	2	2	2	1	2	1
19324	2	2	2	1	2	1
19325	3	2	3	1	3	1
19326	3	2	1	25	1	25
19327	2	2	2	3	2	3
19328	1	2	2	21	1	21
19329	2	1	2	2	2	2
19330	2	1	1	20	2	20
19331	2	2	2	1	2	1
19332	1	2	2	1	2	1
19333	1	2	3	18	2	18
19334	3	2	2	17	1	17
19335	2	1	2	5	2	5
19336	2	2	2	11	1	11
19337	1	1	1	4	2	4
19338	2	2	1	8	2	8
19339	2	2	2	2	2	2
19340	1	1	2	3	1	3
19341	1	0	2	7	1	7
19342	2	2	2	1	2	1
19343	2	3	1	2	2	2
19344	0	2	1	5	1	5
19345	2	2	3	1	2	1
19346	3	2	2	1	2	1
19347	2	2	2	3	1	3
19348	1	2	2	1	2	1
19349	2	2	1	2	1	2
19350	1	2	2	1	1	1
19351	3	2	3	13	3	13
19352	3	2	4	12	3	12
19353	4	3	2	11	3	11
19354	3	3	2	7	3	7
19355	2	2	2	3	2	3
19356	3	3	2	3	3	3
19357	2	2	2	3	2	3
19358	2	2	2	2	2	2
19359	3	4	2	2	3	2
19360	2	2	2	2	2	2
19361	2	2	2	1	2	1
19362	2	2	1	1	2	1
19363	2	2	2	1	2	1
19364	2	1	4	27	1	27
19365	1	2	3	10	2	10
19366	4	2	3	16	1	16
19367	3	1	2	9	2	9
19368	3	2	3	15	1	15
19369	2	2	2	8	1	8
19370	3	3	3	14	1	14
19371	2	2	2	2	2	2
19372	2	3	2	5	2	5
19373	3	3	2	13	3	13
19374	2	2	2	1	2	1
19375	2	2	2	4	2	4
19376	3	3	2	12	3	12
19377	2	2	3	3	2	3
19378	3	2	2	8	3	8
19379	2	2	1	3	2	3
19380	3	4	1	2	2	2
19381	2	3	2	3	2	3
19382	2	2	3	4	3	4
19383	1	2	3	2	3	2
19384	4	4	2	1	2	1
19385	3	2	2	2	2	2
19386	3	3	2	3	3	3
19387	3	2	2	1	2	1
19388	2	2	2	1	2	1
19389	3	3	2	2	3	2
19390	3	3	2	1	3	1
19391	3	4	3	16	3	16
19392	4	2	3	3	3	3
19393	3	4	2	12	2	12
19394	3	2	3	2	3	2
19395	4	2	4	11	2	11
19396	3	2	3	1	3	1
19397	4	2	3	10	2	10
19398	3	2	3	9	2	9
19399	2	2	2	1	2	1
19400	3	2	3	7	2	7
19401	3	2	3	6	2	6
19402	3	2	3	5	2	5
19403	3	2	2	4	2	4
19404	2	2	2	3	2	3
19405	2	2	2	2	2	2
19406	2	2	2	1	2	1
19407	4	2	4	10	3	10
19408	4	4	2	9	3	9
19409	4	2	4	8	3	8
19410	4	3	3	7	4	7
19411	3	2	3	2	4	2
19412	3	2	3	4	3	4
19413	3	4	2	1	3	1
19414	3	2	3	3	3	3
19415	3	2	3	2	3	2
19416	3	2	2	1	3	1
19417	3	2	4	10	3	10
19418	4	3	2	9	3	9
19419	3	3	1	8	3	8
19420	3	2	3	3	4	3
19421	1	2	1	4	2	4
19422	3	2	3	2	4	2
19423	1	2	2	3	1	3
19424	3	4	2	1	4	1
19425	2	2	2	2	2	2
19426	2	2	2	1	1	1
19427	2	2	2	6	1	6
19428	2	2	3	5	1	5
19429	3	3	1	4	1	4
19430	3	3	2	1	2	1
19431	1	1	2	2	1	2
19432	2	2	2	1	2	1
19433	3	3	4	11	3	11
19434	3	2	3	2	2	2
19435	4	3	2	8	3	8
19436	3	2	3	1	3	1
19437	3	2	3	7	2	7
19438	3	3	2	6	2	6
19439	2	2	3	5	2	5
19440	2	2	2	1	2	1
19441	3	2	3	3	2	3
19442	3	2	2	2	2	2
19443	2	2	2	1	2	1
19444	4	2	3	28	3	28
19445	2	2	3	6	3	6
19446	3	3	2	21	2	21
19447	3	2	3	5	3	5
19448	3	2	3	20	2	20
19449	3	3	2	4	3	4
19450	2	2	2	3	2	3
19451	3	2	3	16	2	16
19452	3	4	2	2	3	2
19453	2	2	2	1	2	1
19454	2	2	2	2	2	2
19455	3	2	2	15	2	15
19456	2	2	2	1	2	1
19457	2	2	2	1	2	1
19458	2	2	3	14	2	14
19459	3	3	2	13	2	13
19460	2	2	3	12	2	12
19461	3	3	3	11	2	11
19462	3	2	2	5	2	5
19463	3	2	2	5	2	5
19464	2	2	2	4	2	4
19465	2	2	2	1	2	1
19466	2	2	2	3	2	3
19467	2	2	2	3	2	3
19468	2	2	2	2	2	2
19469	2	2	2	2	2	2
19470	2	2	2	1	2	1
19471	2	2	2	1	2	1
19472	3	2	3	10	2	10
19473	2	2	2	2	2	2
19474	3	3	2	7	2	7
19475	2	2	2	1	2	1
19476	3	2	3	6	2	6
19477	3	2	4	5	2	5
19478	4	2	4	4	2	4
19479	4	2	3	3	2	3
19480	3	2	3	2	2	2
19481	3	2	2	1	3	1
19482	3	3	2	5	3	5
19483	3	2	3	4	3	4
19484	3	2	3	3	2	3
19485	3	2	3	2	3	2
19486	3	3	2	1	2	1
19487	3	3	2	34	3	34
19488	3	4	2	33	3	33
19489	4	3	2	24	3	24
19490	2	2	1	8	2	8
19491	3	3	2	23	3	23
19492	1	2	2	7	2	7
19493	3	2	3	22	3	22
19494	2	2	3	6	2	6
19495	3	3	2	21	3	21
19496	3	2	2	5	2	5
19497	3	2	3	5	3	5
19498	2	2	3	15	2	15
19499	2	2	2	4	2	4
19500	3	3	2	4	3	4
19501	3	2	3	14	2	14
19502	2	2	2	3	2	3
19503	3	2	3	1	3	1
19504	2	2	3	2	2	2
19505	3	3	2	13	2	13
19506	2	2	2	2	2	2
19507	3	3	2	1	3	1
19508	3	2	2	4	2	4
19509	2	2	2	8	2	8
19510	2	2	2	1	2	1
19511	2	2	2	3	2	3
19512	2	2	2	7	2	7
19513	2	2	2	2	2	2
19514	2	2	2	6	2	6
19515	2	2	2	1	2	1
19516	2	2	2	5	2	5
19517	2	2	2	4	2	4
19518	2	2	2	3	2	3
19519	2	2	2	1	2	1
19520	2	2	2	1	2	1
19521	4	3	2	7	3	7
19522	3	4	3	6	4	6
19523	4	2	3	2	3	2
19524	3	2	3	3	3	3
19525	3	2	3	1	4	1
19526	3	2	3	2	3	2
19527	3	2	4	1	3	1
19528	3	2	3	33	3	33
19529	2	2	2	1	2	1
19530	3	3	2	31	3	31
19531	3	2	4	30	3	30
19532	4	2	3	29	2	29
19533	2	2	2	6	2	6
19534	3	1	3	22	3	22
19535	2	1	3	5	2	5
19536	1	1	2	1	2	1
19537	3	2	3	20	3	20
19538	3	2	3	4	2	4
19539	2	3	2	2	2	2
19540	3	3	3	17	2	17
19541	2	2	2	3	2	3
19542	2	2	2	1	2	1
19543	3	2	3	4	3	4
19544	3	2	3	12	2	12
19545	2	2	2	2	2	2
19546	3	4	2	3	3	3
19547	3	2	3	11	2	11
19548	2	2	2	1	2	1
19549	4	2	2	2	3	2
19550	3	3	2	10	2	10
19551	2	2	2	1	2	1
19552	3	2	2	5	2	5
19553	2	2	2	4	2	4
19554	2	2	2	2	2	2
19555	2	2	3	2	2	2
19556	2	2	2	3	2	3
19557	2	2	2	1	2	1
19558	3	2	2	1	3	1
19559	2	2	2	2	2	2
19560	2	2	2	1	2	1
19561	3	2	4	21	3	21
19562	2	2	2	1	2	1
19563	4	2	4	19	3	19
19564	4	2	3	18	3	18
19565	2	2	2	1	2	1
19566	3	4	2	16	3	16
19567	4	3	4	15	3	15
19568	3	4	2	10	3	10
19569	4	2	3	4	3	4
19570	4	4	2	9	3	9
19571	3	2	3	3	3	3
19572	4	2	4	5	3	5
19573	2	2	2	3	2	3
19574	3	2	4	2	3	2
19575	4	3	2	4	3	4
19576	2	2	2	2	2	2
19577	4	3	2	1	3	1
19578	3	2	3	2	3	2
19579	2	2	2	1	2	1
19580	2	2	2	1	3	1
19581	3	3	2	1	3	1
19582	4	4	2	7	3	7
19583	4	4	3	6	3	6
19584	4	2	4	3	3	3
19585	3	2	3	2	3	2
19586	4	2	2	2	2	2
19587	3	3	3	1	3	1
19588	2	2	2	1	2	1
19589	3	2	3	21	3	21
19590	2	2	1	7	2	7
19591	3	2	4	13	2	13
19592	1	2	1	6	1	6
19593	4	2	4	12	3	12
19594	1	2	1	5	1	5
19595	2	2	2	1	2	1
19596	4	3	2	10	2	10
19597	1	1	1	4	1	4
19598	3	3	3	9	2	9
19599	1	1	2	3	1	3
19600	3	3	2	2	2	2
19601	3	2	2	6	2	6
19602	1	2	1	2	1	2
19603	2	2	2	1	2	1
19604	2	2	3	5	2	5
19605	2	2	2	1	2	1
19606	2	2	2	1	2	1
19607	3	2	2	3	2	3
19608	2	2	2	2	2	2
19609	2	2	2	1	2	1
19610	2	3	2	10	3	10
19611	3	1	4	2	2	2
19612	2	2	2	7	3	7
19613	1	0	2	1	4	1
19614	2	2	2	6	2	6
19615	2	2	2	5	2	5
19616	2	3	1	4	2	4
19617	1	2	2	3	2	3
19618	2	2	1	2	2	2
19619	1	2	2	1	2	1
19620	1	1	2	6	1	6
19621	1	2	0	5	2	5
19622	0	1	2	4	1	4
19623	1	2	2	1	1	1
19624	2	2	2	2	2	2
19625	2	2	2	1	2	1
19626	1	2	0	35	1	35
19627	2	2	2	1	2	1
19628	0	0	2	33	1	33
19629	0	0	2	32	1	32
19630	0	1	1	31	1	31
19631	1	1	2	4	1	4
19632	1	2	0	26	2	26
19633	1	2	2	2	1	2
19634	2	2	2	1	2	1
19635	0	1	1	25	1	25
19636	2	2	2	1	1	1
19637	1	1	2	6	2	6
19638	1	1	1	18	1	18
19639	1	1	2	5	2	5
19640	1	2	0	2	2	2
